Nodal displacements, Load comb.: LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
ID	Node	ex	ey	ez	φ x	φ y	φ z	Comb.
MUR.2.1	199	-0.013	-0.000	-0.011	0.000	-0.529	0.011	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	608	-0.009	0.000	-0.011	0.000	-0.446	-0.000	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	185	-0.018	-0.000	-0.011	0.000	-0.590	0.017	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	203	-0.018	-0.000	-0.011	0.000	-0.590	0.013	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	201	-0.016	-0.000	-0.011	0.000	-0.562	0.012	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	218	-0.016	-0.000	-0.011	0.000	-0.563	0.008	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	454	-0.033	-0.000	-0.011	0.000	-0.660	0.000	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	670	-0.018	0.000	-0.011	0.000	-0.594	-0.001	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	180	-0.009	-0.000	-0.011	0.000	-0.442	0.007	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	609	-0.011	0.000	-0.011	0.000	-0.494	-0.000	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	361	-0.048	0.000	-0.011	0.000	-0.667	0.002	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	256	-0.047	0.000	-0.011	0.000	-0.667	0.006	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	181	-0.011	-0.000	-0.011	0.000	-0.488	0.016	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	290	-0.024	-0.000	-0.011	0.000	-0.630	0.003	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	200	-0.011	-0.000	-0.011	0.000	-0.488	0.009	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	308	-0.024	-0.000	-0.011	0.000	-0.631	0.002	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	346	-0.045	0.000	-0.011	0.000	-0.667	0.003	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	708	-0.036	-0.000	-0.011	0.000	-0.663	-0.002	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	255	-0.044	0.000	-0.011	0.000	-0.667	0.006	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	198	-0.009	-0.000	-0.011	0.000	-0.442	0.004	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	699	-0.016	0.000	-0.011	0.000	-0.567	-0.001	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	182	-0.013	-0.000	-0.011	0.000	-0.528	0.017	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	217	-0.013	-0.000	-0.011	0.000	-0.531	0.007	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	320	-0.024	-0.000	-0.011	0.000	-0.631	0.002	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	215	-0.009	-0.000	-0.011	0.000	-0.444	0.003	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	254	-0.041	0.000	-0.011	0.000	-0.666	0.006	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	683	-0.016	0.000	-0.011	0.000	-0.567	-0.001	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	310	-0.030	-0.000	-0.011	0.000	-0.652	0.003	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	330	-0.048	0.000	-0.011	0.000	-0.667	0.003	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	245	-0.047	0.000	-0.011	0.000	-0.667	0.007	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	360	-0.045	0.000	-0.011	0.000	-0.667	0.002	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	615	-0.013	0.000	-0.011	0.000	-0.535	-0.000	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	309	-0.027	-0.000	-0.011	0.000	-0.643	0.003	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	623	-0.011	0.000	-0.011	0.000	-0.494	-0.000	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	728	-0.039	-0.000	-0.011	0.000	-0.665	-0.003	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	472	-0.036	0.000	-0.011	0.000	-0.664	0.000	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	480	-0.033	-0.000	-0.011	0.000	-0.660	0.000	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	528	-0.024	0.000	-0.011	0.000	-0.632	-0.000	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	524	-0.027	0.000	-0.011	0.000	-0.644	-0.000	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	226	-0.044	0.000	-0.011	0.000	-0.667	0.007	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	690	-0.018	0.000	-0.011	0.000	-0.594	-0.001	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	236	-0.044	0.000	-0.011	0.000	-0.667	0.007	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	291	-0.027	-0.000	-0.011	0.000	-0.643	0.003	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	701	-0.013	0.000	-0.011	0.000	-0.535	-0.001	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	682	-0.013	0.000	-0.011	0.000	-0.535	-0.001	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	328	-0.030	-0.000	-0.011	0.000	-0.653	0.002	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	327	-0.027	-0.000	-0.011	0.000	-0.643	0.002	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	345	-0.042	0.000	-0.011	0.000	-0.667	0.003	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	710	-0.042	-0.000	-0.011	0.000	-0.667	-0.003	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	359	-0.042	0.000	-0.011	0.000	-0.667	0.002	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	235	-0.041	0.000	-0.011	0.000	-0.666	0.007	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	510	-0.024	-0.000	-0.011	0.000	-0.632	0.000	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	511	-0.027	-0.000	-0.011	0.000	-0.644	0.000	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	220	-0.018	-0.000	-0.011	0.000	-0.591	0.009	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	216	-0.011	-0.000	-0.011	0.000	-0.491	0.005	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	321	-0.042	0.000	-0.011	0.000	-0.667	0.003	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	329	-0.045	0.000	-0.011	0.000	-0.667	0.003	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	193	-0.047	0.000	-0.011	0.000	-0.667	0.008	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	210	-0.047	0.000	-0.011	0.000	-0.667	0.007	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	191	-0.041	0.000	-0.011	0.000	-0.667	0.008	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	183	-0.016	-0.000	-0.011	0.000	-0.562	0.018	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	347	-0.048	0.000	-0.011	0.000	-0.667	0.003	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	622	-0.009	0.000	-0.011	0.000	-0.446	-0.000	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	709	-0.039	-0.000	-0.011	0.000	-0.665	-0.002	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	242	-0.033	-0.000	-0.011	0.000	-0.658	0.007	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	565	-0.024	0.000	-0.011	0.000	-0.632	-0.000	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	230	-0.024	-0.000	-0.011	0.000	-0.629	0.009	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	240	-0.021	-0.000	-0.011	0.000	-0.612	0.007	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	233	-0.030	-0.000	-0.011	0.000	-0.652	0.007	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	243	-0.035	0.000	-0.011	0.000	-0.663	0.007	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	260	-0.021	-0.000	-0.011	0.000	-0.613	0.005	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	432	-0.030	-0.000	-0.011	0.000	-0.654	0.001	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	352	-0.009	-0.000	-0.011	0.000	-0.445	0.001	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	433	-0.033	-0.000	-0.011	0.000	-0.660	0.001	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	387	-0.011	-0.000	-0.011	0.000	-0.494	0.000	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	385	-0.036	0.000	-0.011	0.000	-0.664	0.001	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	414	-0.033	-0.000	-0.011	0.000	-0.660	0.001	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	566	-0.036	-0.000	-0.011	0.000	-0.664	-0.000	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	383	-0.013	-0.000	-0.011	0.000	-0.535	0.001	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	539	-0.030	0.000	-0.011	0.000	-0.654	-0.000	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	646	-0.048	-0.000	-0.011	0.000	-0.667	-0.001	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	630	-0.048	-0.000	-0.011	0.000	-0.668	-0.001	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	268	-0.039	0.000	-0.011	0.000	-0.665	0.005	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	219	-0.032	-0.000	-0.011	0.000	-0.658	0.008	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	192	-0.044	0.000	-0.011	0.000	-0.667	0.008	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	204	-0.041	0.000	-0.011	0.000	-0.667	0.008	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	264	-0.024	-0.000	-0.011	0.000	-0.630	0.005	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	400	-0.030	-0.000	-0.011	0.000	-0.653	0.001	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	538	-0.027	0.000	-0.011	0.000	-0.644	-0.000	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	529	-0.039	0.000	-0.011	0.000	-0.666	-0.000	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	567	-0.039	-0.000	-0.011	0.000	-0.666	-0.000	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	547	-0.039	-0.000	-0.011	0.000	-0.666	-0.000	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	452	-0.018	-0.000	-0.011	0.000	-0.594	0.000	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	661	-0.048	-0.000	-0.011	0.000	-0.667	-0.002	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	214	-0.030	-0.000	-0.011	0.000	-0.652	0.009	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	391	-0.033	-0.000	-0.011	0.000	-0.659	0.001	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	224	-0.035	-0.000	-0.011	0.000	-0.663	0.008	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	384	-0.009	-0.000	-0.011	0.000	-0.446	0.000	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	407	-0.036	0.000	-0.011	0.000	-0.664	0.001	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	541	-0.033	0.000	-0.011	0.000	-0.660	-0.000	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	486	-0.018	-0.000	-0.011	0.000	-0.594	0.000	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	645	-0.045	-0.000	-0.011	0.000	-0.667	-0.001	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	244	-0.038	0.000	-0.011	0.000	-0.665	0.007	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	269	-0.041	0.000	-0.011	0.000	-0.666	0.005	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	247	-0.024	-0.000	-0.011	0.000	-0.629	0.007	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	232	-0.018	-0.000	-0.011	0.000	-0.591	0.006	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	555	-0.030	0.000	-0.011	0.000	-0.654	-0.000	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	369	-0.009	-0.000	-0.011	0.000	-0.446	0.000	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	370	-0.011	-0.000	-0.011	0.000	-0.494	0.001	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	568	-0.042	-0.000	-0.011	0.000	-0.667	-0.000	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	225	-0.038	0.000	-0.011	0.000	-0.665	0.008	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	546	-0.036	-0.000	-0.011	0.000	-0.664	-0.000	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	288	-0.042	0.000	-0.011	0.000	-0.666	0.005	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	417	-0.030	-0.000	-0.011	0.000	-0.653	0.001	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	561	-0.033	0.000	-0.011	0.000	-0.660	-0.000	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	363	-0.011	-0.000	-0.011	0.000	-0.494	0.001	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	469	-0.018	-0.000	-0.011	0.000	-0.594	0.000	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	560	-0.027	0.000	-0.011	0.000	-0.644	-0.000	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	229	-0.021	-0.000	-0.011	0.000	-0.612	0.009	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	209	-0.044	0.000	-0.011	0.000	-0.667	0.008	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	660	-0.045	-0.000	-0.011	0.000	-0.667	-0.001	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	545	-0.024	0.000	-0.011	0.000	-0.632	-0.000	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	548	-0.042	-0.000	-0.011	0.000	-0.667	-0.000	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	487	-0.021	-0.000	-0.011	0.000	-0.615	0.000	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	462	-0.021	-0.000	-0.011	0.000	-0.615	0.000	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	284	-0.039	0.000	-0.011	0.000	-0.665	0.004	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	253	-0.038	0.000	-0.011	0.000	-0.665	0.006	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	629	-0.045	-0.000	-0.011	0.000	-0.667	-0.001	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	672	-0.027	0.000	-0.011	0.000	-0.644	-0.001	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	380	-0.048	0.000	-0.011	0.000	-0.667	0.002	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	188	-0.024	-0.000	-0.011	0.000	-0.630	0.015	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	464	-0.045	0.000	-0.011	0.000	-0.668	0.001	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	734	-0.024	0.000	-0.011	0.000	-0.631	-0.002	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	422	-0.045	0.000	-0.011	0.000	-0.667	0.001	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	371	-0.018	-0.000	-0.011	0.000	-0.594	0.001	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	655	-0.021	0.000	-0.011	0.000	-0.615	-0.001	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	411	-0.048	0.000	-0.011	0.000	-0.667	0.001	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	394	-0.045	0.000	-0.011	0.000	-0.667	0.001	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	503	-0.018	-0.000	-0.011	0.000	-0.594	0.000	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	697	-0.024	0.000	-0.011	0.000	-0.632	-0.001	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	520	-0.018	0.000	-0.011	0.000	-0.594	-0.000	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	365	-0.024	-0.000	-0.011	0.000	-0.632	0.001	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	685	-0.030	0.000	-0.011	0.000	-0.653	-0.001	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	686	-0.027	0.000	-0.011	0.000	-0.644	-0.001	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	409	-0.042	0.000	-0.011	0.000	-0.667	0.001	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	680	-0.024	0.000	-0.011	0.000	-0.632	-0.001	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	671	-0.021	0.000	-0.011	0.000	-0.615	-0.001	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	336	-0.009	-0.000	-0.011	0.000	-0.445	0.001	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	271	-0.021	-0.000	-0.011	0.000	-0.613	0.004	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	213	-0.024	-0.000	-0.011	0.000	-0.630	0.012	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	395	-0.048	0.000	-0.011	0.000	-0.667	0.002	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	261	-0.027	-0.000	-0.011	0.000	-0.642	0.006	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	482	-0.045	0.000	-0.011	0.000	-0.668	0.000	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	423	-0.048	0.000	-0.011	0.000	-0.668	0.001	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	389	-0.024	-0.000	-0.011	0.000	-0.632	0.001	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	717	-0.024	0.000	-0.011	0.000	-0.631	-0.001	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	410	-0.045	0.000	-0.011	0.000	-0.667	0.001	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	186	-0.021	-0.000	-0.011	0.000	-0.612	0.016	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	190	-0.029	-0.000	-0.011	0.000	-0.652	0.012	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	337	-0.011	-0.000	-0.011	0.000	-0.493	0.001	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	189	-0.027	-0.000	-0.011	0.000	-0.643	0.013	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	223	-0.027	-0.000	-0.011	0.000	-0.642	0.009	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	691	-0.021	0.000	-0.011	0.000	-0.615	-0.001	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	197	-0.029	-0.000	-0.011	0.000	-0.652	0.010	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	378	-0.042	0.000	-0.011	0.000	-0.667	0.002	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	497	-0.039	0.000	-0.011	0.000	-0.666	0.000	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	286	-0.021	-0.000	-0.011	0.000	-0.614	0.003	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	473	-0.039	0.000	-0.011	0.000	-0.666	0.000	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	354	-0.021	-0.000	-0.011	0.000	-0.615	0.001	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	668	-0.030	0.000	-0.011	0.000	-0.653	-0.001	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	241	-0.027	-0.000	-0.011	0.000	-0.642	0.007	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	212	-0.021	-0.000	-0.011	0.000	-0.612	0.012	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	483	-0.048	0.000	-0.011	0.000	-0.668	0.000	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	588	-0.018	0.000	-0.011	0.000	-0.594	-0.000	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	599	-0.024	0.000	-0.011	0.000	-0.632	-0.000	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	272	-0.024	-0.000	-0.011	0.000	-0.630	0.004	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	206	-0.027	-0.000	-0.011	0.000	-0.642	0.011	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
MUR.2.1	715	-0.021	0.000	-0.011	0.000	-0.615	-0.001	1 LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
